"No.","Time","Source","Destination","Protocol","Length","Info"
"990","164.283490","192.168.50.134","224.0.0.251","MDNS","255","Standard query 0x0000 ANY 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question SRV 0 0 47989 LAPTOP-FRED.local A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 OPT"
"991","164.315322","192.168.50.134","239.255.255.250","UDP","666","60670  >  3702 Len=624"
"992","164.535855","192.168.50.134","224.0.0.251","MDNS","255","Standard query 0x0000 ANY 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question ANY LAPTOP-FRED.local, ""QM"" question SRV 0 0 47989 LAPTOP-FRED.local A 192.168.50.134 AAAA fe80::fcc2:92ca:2888:8020 OPT"
"993","164.851947","192.168.50.134","224.0.0.251","MDNS","501","Standard query response 0x0000 TXT, cache flush PTR _nvstream_dbd._tcp.local PTR 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local SRV, cache flush 0 0 47989 LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local A, cache flush 192.168.50.134 AAAA, cache flush fe80::fcc2:92ca:2888:8020 NSEC, cache flush 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local NSEC, cache flush 134.50.168.192.in-addr.arpa NSEC, cache flush 0.2.0.8.8.8.8.2.A.C.2.9.2.C.C.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush LAPTOP-FRED.local OPT"
"994","164.954043","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"995","164.978257","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"996","165.090022","fe80::fcc2:92ca:2888:8020","ff02::1:ff1f:688b","ICMPv6","86","Neighbor Solicitation for fe80::b8bf:7ed7:401f:688b from a8:64:f1:47:29:99"
"997","165.090235","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","ICMPv6","86","Neighbor Advertisement fe80::b8bf:7ed7:401f:688b (sol, ovr) is at 48:0f:cf:55:49:73"
"998","165.093954","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","86","38092  >  2869 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"999","165.094098","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","86","2869  >  38092 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1000","165.098828","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38092  >  2869 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1001","165.099053","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","326","GET /upnphost/udhisapi.dll?content=uuid:310f9b41-9d5c-4450-b3db-00973d8cc482 HTTP/1.1 "
"1002","165.101449","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","277","2869  >  38092 [PSH, ACK] Seq=1 Ack=253 Win=263168 Len=203 [TCP segment of a reassembled PDU]"
"1003","165.101478","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38092 [ACK] Seq=204 Ack=253 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1004","165.101478","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38092 [ACK] Seq=1644 Ack=253 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1005","165.101478","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","1474","HTTP/1.1 200 OK "
"1006","165.105595","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38092  >  2869 [ACK] Seq=253 Ack=4484 Win=132352 Len=0"
"1007","165.106967","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","345","GET /upnphost/udhisapi.dll?content=uuid:310f9b41-9d5c-4450-b3db-00973d8cc482 HTTP/1.1 "
"1008","165.109290","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","296","2869  >  38092 [PSH, ACK] Seq=4484 Ack=524 Win=262912 Len=222 [TCP segment of a reassembled PDU]"
"1009","165.109319","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38092 [ACK] Seq=4706 Ack=524 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1010","165.109319","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38092 [ACK] Seq=6146 Ack=524 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1011","165.109319","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","1474","HTTP/1.1 200 OK "
"1012","165.113307","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38092  >  2869 [ACK] Seq=524 Ack=8987 Win=132352 Len=0"
"1013","165.113307","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38092  >  2869 [FIN, ACK] Seq=524 Ack=8987 Win=132352 Len=0"
"1014","165.113365","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38092 [ACK] Seq=8987 Ack=525 Win=262912 Len=0"
"1015","165.120443","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","86","38093  >  2869 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1016","165.120584","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","86","2869  >  38093 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1017","165.124698","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1018","165.124892","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:21d1b136-cc87-4cbf-a892-ae51df64c771 HTTP/1.1 "
"1019","165.127221","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38093 [PSH, ACK] Seq=1 Ack=207 Win=263168 Len=188 [TCP segment of a reassembled PDU]"
"1020","165.127251","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=189 Ack=207 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1021","165.127251","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=1629 Ack=207 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1022","165.127251","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=3069 Ack=207 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1023","165.127251","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","497","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1024","165.131129","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=207 Ack=4932 Win=132352 Len=0"
"1025","165.132757","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:86e00e1f-7dd9-4015-9782-4dbcda6f8b39 HTTP/1.1 "
"1026","165.135054","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38093 [PSH, ACK] Seq=4932 Ack=413 Win=262912 Len=188 [TCP segment of a reassembled PDU]"
"1027","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=5120 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1028","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=6560 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1029","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=8000 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1030","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=9440 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1031","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=10880 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1032","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=12320 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1033","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=13760 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1034","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=15200 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1035","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=16640 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1036","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=18080 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1037","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=19520 Ack=413 Win=262912 Len=1440 [TCP segment of a reassembled PDU]"
"1038","165.135091","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","271","HTTP/1.1 200 OK  (PNG)"
"1039","165.139398","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=413 Ack=21157 Win=132352 Len=0"
"1040","165.140956","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:627acdc8-ceed-4d31-a82a-c4d43b881ab7 HTTP/1.1 "
"1041","165.143238","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38093 [PSH, ACK] Seq=21157 Ack=619 Win=262656 Len=188 [TCP segment of a reassembled PDU]"
"1042","165.143268","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=21345 Ack=619 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1043","165.143268","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","954","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1044","165.147004","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=619 Ack=23665 Win=132352 Len=0"
"1045","165.148566","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:a00935c7-a422-4d57-b1dc-4c8160f89ded HTTP/1.1 "
"1046","165.150949","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","261","2869  >  38093 [PSH, ACK] Seq=23665 Ack=825 Win=262656 Len=187 [TCP segment of a reassembled PDU]"
"1047","165.150982","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=23852 Ack=825 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1048","165.150982","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=25292 Ack=825 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1049","165.150982","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=26732 Ack=825 Win=262656 Len=1440 [TCP segment of a reassembled PDU]"
"1050","165.150982","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","776","HTTP/1.1 200 OK  (PNG)"
"1051","165.155054","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=825 Ack=28874 Win=132352 Len=0"
"1052","165.156588","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:357b3e01-a385-469e-b447-10b9565b1001 HTTP/1.1 "
"1053","165.158971","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","261","2869  >  38093 [PSH, ACK] Seq=28874 Ack=1031 Win=262400 Len=187 [TCP segment of a reassembled PDU]"
"1054","165.159004","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=29061 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1055","165.159004","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=30501 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1056","165.159004","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=31941 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1057","165.159004","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=33381 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1058","165.159004","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=34821 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1059","165.159004","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=36261 Ack=1031 Win=262400 Len=1440 [TCP segment of a reassembled PDU]"
"1060","165.159004","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","706","HTTP/1.1 200 OK  (image/bmp)"
"1061","165.163105","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=1031 Ack=38333 Win=132352 Len=0"
"1062","165.164617","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:b1695a5a-e3db-47f5-999e-ef42ff66fc98 HTTP/1.1 "
"1063","165.166951","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","262","2869  >  38093 [PSH, ACK] Seq=38333 Ack=1237 Win=262144 Len=188 [TCP segment of a reassembled PDU]"
"1064","165.166976","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=38521 Ack=1237 Win=262144 Len=1440 [TCP segment of a reassembled PDU]"
"1065","165.166976","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","493","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1066","165.171426","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=1237 Ack=40380 Win=132352 Len=0"
"1067","165.172950","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","280","GET /upnphost/udhisapi.dll?content=uuid:14410042-ffd1-4cb9-bf2a-760f6ea91d2c HTTP/1.1 "
"1068","165.175342","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","261","2869  >  38093 [PSH, ACK] Seq=40380 Ack=1443 Win=263424 Len=187 [TCP segment of a reassembled PDU]"
"1069","165.175370","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=40567 Ack=1443 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"1070","165.175370","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=42007 Ack=1443 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"1071","165.175370","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP","1346","HTTP/1.1 200 OK  (image/bmp)"
"1072","165.179648","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=1443 Ack=44719 Win=132352 Len=0"
"1073","165.182971","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","409","GET /upnphost/udhisapi.dll?content=uuid:13b2c155-dd71-46eb-b6d9-029b4ba8783a HTTP/1.1 "
"1074","165.185369","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","296","2869  >  38093 [PSH, ACK] Seq=44719 Ack=1778 Win=263168 Len=222 [TCP segment of a reassembled PDU]"
"1075","165.185398","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38093 [ACK] Seq=44941 Ack=1778 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1076","165.185398","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","1208","HTTP/1.1 200 OK "
"1077","165.189744","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [ACK] Seq=1778 Ack=47516 Win=132352 Len=0"
"1078","165.190641","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38093  >  2869 [FIN, ACK] Seq=1778 Ack=47516 Win=132352 Len=0"
"1079","165.190698","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38093 [ACK] Seq=47516 Ack=1779 Win=263168 Len=0"
"1080","165.191172","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","86","38094  >  2869 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1081","165.191320","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","86","2869  >  38094 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1082","165.194779","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38094  >  2869 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1083","165.194992","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","577","38094  >  2869 [PSH, ACK] Seq=1 Ack=1 Win=132352 Len=503 [TCP segment of a reassembled PDU]"
"1084","165.194992","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP/XML","477","POST /upnphost/udhisapi.dll?control=uuid:310f9b41-9d5c-4450-b3db-00973d8cc482+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar HTTP/1.1 "
"1085","165.195025","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38094 [ACK] Seq=1 Ack=907 Win=262400 Len=0"
"1086","165.198525","fe80::b8bf:7ed7:401f:688b","ff02::1:ff88:8020","ICMPv6","86","Neighbor Solicitation for fe80::fcc2:92ca:2888:8020 from 48:0f:cf:55:49:73"
"1087","165.204802","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","ICMPv6","86","Neighbor Advertisement fe80::fcc2:92ca:2888:8020 (sol, ovr) is at a8:64:f1:47:29:99"
"1088","165.221312","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","302","2869  >  38094 [PSH, ACK] Seq=1 Ack=907 Win=262400 Len=228 [TCP segment of a reassembled PDU]"
"1089","165.221341","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","487","HTTP/1.1 200 OK "
"1090","165.225733","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38094  >  2869 [ACK] Seq=907 Ack=643 Win=131584 Len=0"
"1091","165.225733","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38094  >  2869 [FIN, ACK] Seq=907 Ack=643 Win=131584 Len=0"
"1092","165.225795","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38094 [ACK] Seq=643 Ack=908 Win=262400 Len=0"
"1093","165.227169","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","86","38095  >  2869 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1094","165.227317","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","86","2869  >  38095 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1095","165.229934","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38095  >  2869 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1096","165.229934","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","HTTP","345","GET /upnphost/udhisapi.dll?content=uuid:3736df2c-92cb-4310-9bfc-7750fcbd1ed0 HTTP/1.1 "
"1097","165.232345","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","296","2869  >  38095 [PSH, ACK] Seq=1 Ack=272 Win=263168 Len=222 [TCP segment of a reassembled PDU]"
"1098","165.232379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38095 [ACK] Seq=223 Ack=272 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1099","165.232379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38095 [ACK] Seq=1663 Ack=272 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1100","165.232379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38095 [ACK] Seq=3103 Ack=272 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1101","165.232379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38095 [ACK] Seq=4543 Ack=272 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1102","165.232379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","1514","2869  >  38095 [ACK] Seq=5983 Ack=272 Win=263168 Len=1440 [TCP segment of a reassembled PDU]"
"1103","165.232379","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","HTTP/XML","389","HTTP/1.1 200 OK "
"1104","165.236468","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38095  >  2869 [ACK] Seq=272 Ack=7739 Win=132352 Len=0"
"1105","165.236625","fe80::fcc2:92ca:2888:8020","fe80::b8bf:7ed7:401f:688b","TCP","74","38095  >  2869 [FIN, ACK] Seq=272 Ack=7739 Win=132352 Len=0"
"1106","165.236676","fe80::b8bf:7ed7:401f:688b","fe80::fcc2:92ca:2888:8020","TCP","74","2869  >  38095 [ACK] Seq=7739 Ack=273 Win=263168 Len=0"
"1107","165.243746","Intel_47:29:99","Broadcast","ARP","60","Who has 192.168.50.168? Tell 192.168.50.134"
"1108","165.243760","HewlettPacka_55:49:73","Intel_47:29:99","ARP","42","192.168.50.168 is at 48:0f:cf:55:49:73"
"1109","165.268713","165.254.191.197","192.168.50.168","TCP","60","[TCP Keep-Alive] 443  >  49673 [ACK] Seq=256 Ack=824 Win=501 Len=0"
"1110","165.268760","192.168.50.168","165.254.191.197","TCP","54","[TCP Keep-Alive ACK] 49673  >  443 [ACK] Seq=824 Ack=257 Win=1023 Len=0"
"1111","165.293211","fe80::fcc2:92ca:2888:8020","ff02::c","UDP","686","60671  >  3702 Len=624"
"1112","165.842505","192.168.50.134","224.0.0.251","MDNS","501","Standard query response 0x0000 TXT, cache flush PTR _nvstream_dbd._tcp.local PTR 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local SRV, cache flush 0 0 47989 LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local PTR, cache flush LAPTOP-FRED.local A, cache flush 192.168.50.134 AAAA, cache flush fe80::fcc2:92ca:2888:8020 NSEC, cache flush 3.27.0.120-LAPTOP-FRED.7275a78a-c424-4494-8e1d-0cbd1977190f._nvstream_dbd._tcp.local NSEC, cache flush 134.50.168.192.in-addr.arpa NSEC, cache flush 0.2.0.8.8.8.8.2.A.C.2.9.2.C.C.F.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush LAPTOP-FRED.local OPT"
"1113","165.848396","192.168.50.168","192.168.50.134","SSDP","481","HTTP/1.1 200 OK "
"1114","165.957680","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1115","165.958212","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1116","165.958615","192.168.50.134","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1117","165.959152","fe80::fcc2:92ca:2888:8020","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1118","165.964278","192.168.50.174","255.255.255.255","UDP","61","54177  >  9989 Len=19"
"1119","165.984193","192.168.50.134","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1120","165.988939","HewlettPacka_55:49:73","Intel_47:29:99","ARP","42","Who has 192.168.50.134? Tell 192.168.50.168"
"1121","165.993538","Intel_47:29:99","HewlettPacka_55:49:73","ARP","60","192.168.50.134 is at a8:64:f1:47:29:99"
"1122","166.048341","192.168.50.134","192.168.50.255","NBNS","110","Registration NB WORKGROUP<00>"
